RK,NAME,TEAM,POS,WK,OPP,RUSHING_ATT,RUSHING_YDS,RUSHING_AVG,RUSHING_TD,RECEIVING_TGTS,RECEIVING_REC,RECEIVING_YDS,RECEIVING_TD,FUMBLES,FUMBLES_LOST,FPTS
71,Chris Brooks,GB,RB,6,CIN,1,1,1.0,0,0,0,0,0,0,0,0.1
72,Emari Demercado,ARI,RB,6,IND,1,1,1.0,0,1,0,0,0,0,0,0.1
73,Brady Russell,SEA,FB,6,JAX,0,0,,0,0,0,0,0,0,0,0.0
74,Jarquez Hunter,LAR,RB,6,BAL,0,0,,0,0,0,0,0,0,0,0.0
75,Keaton Mitchell,BAL,RB,6,LAR,0,0,,0,0,0,0,0,0,0,0.0
76,George Holani,SEA,RB,6,JAX,0,0,,0,0,0,0,0,0,0,0.0
77,Rasheen Ali,BAL,RB,6,LAR,0,0,,0,0,0,0,0,0,0,0.0
78,Reggie Gilliam,BUF,FB,6,ATL,0,0,,0,0,0,0,0,0,0,0.0
79,Julius Chestnut,TEN,RB,6,LV,0,0,,0,0,0,0,0,0,0,0.0
80,Dylan Laube,LV,RB,6,TEN,0,0,,0,0,0,0,0,0,0,0.0
81,Tahj Brooks,CIN,RB,6,GB,0,0,,0,0,0,0,0,0,0,0.0
82,DeeJay Dallas,CAR,RB,6,DAL,1,0,0.0,0,0,0,0,0,0,0,0.0
83,Jaydon Blue,DAL,RB,6,CAR,3,0,0.0,0,0,0,0,0,0,0,0.0
84,Isaac Guerendo,SF,RB,6,TB,0,0,,0,0,0,0,0,0,0,0.0
85,Owen Wright,TB,RB,6,SF,0,0,,0,0,0,0,0,0,0,0.0
86,Chris Rodriguez Jr.,WAS,RB,6,CHI,0,0,,0,0,0,0,0,0,0,0.0
87,Tank Bigsby,PHI,RB,6,NYG,0,0,,0,0,0,0,0,0,0,0.0
88,Will Shipley,PHI,RB,6,NYG,0,0,,0,0,0,0,0,0,0,0.0
89,Jaleel McLaughlin,DEN,RB,6,NYJ,1,0,0.0,0,1,0,0,0,0,0,0.0
90,Nyheim Hines,LAC,RB,6,MIA,0,0,,0,0,0,0,0,0,0,0.0
91,Kene Nwangwu,NYJ,RB,6,DEN,0,0,,0,0,0,0,0,0,0,0.0
92,DJ Giddens,IND,RB,6,ARI,0,0,,0,0,0,0,0,0,0,0.0
93,Jack Westover,NE,FB,6,NO,0,0,,0,0,0,0,0,0,0,0.0
94,Terrell Jennings,NE,RB,6,NO,0,0,,0,0,0,0,0,0,0,0.0
95,Devin Neal,NO,RB,6,NE,0,0,,0,0,0,0,0,0,0,0.0
96,Craig Reynolds,DET,RB,6,KC,0,0,,0,0,0,0,0,0,0,0.0
97,Jacob Saylors,DET,RB,6,KC,0,0,,0,0,0,0,0,0,0,0.0
98,Raheem Mostert,LV,RB,6,TEN,5,-4,-0.8,0,0,0,0,0,0,0,-0.4
1,Christian McCaffrey,SF,RB,7,ATL,24,129,5.4,2,8,7,72,0,0,0,39.1
2,Jahmyr Gibbs,DET,RB,7,TB,17,136,8.0,2,3,3,82,0,0,0,36.8
3,Jonathan Taylor,IND,RB,7,LAC,16,94,5.9,3,3,3,38,0,0,0,34.2
4,Quinshon Judkins,CLE,RB,7,MIA,25,84,3.4,3,0,0,0,0,0,0,26.4
5,Bijan Robinson,ATL,RB,7,SF,14,40,2.9,0,8,6,52,1,0,0,21.2
6,D'Andre Swift,CHI,RB,7,NO,19,124,6.5,1,1,1,14,0,0,0,20.8
7,Jaylen Warren,PIT,RB,7,CIN,16,127,7.9,0,5,4,31,0,0,0,19.8
8,Zach Charbonnet,SEA,RB,7,HOU,12,49,4.1,2,2,2,6,0,0,0,19.5
9,Javonte Williams,DAL,RB,7,WAS,19,116,6.1,1,4,1,2,0,0,0,18.8
10,Josh Jacobs,GB,RB,7,ARI,13,55,4.2,2,1,1,3,0,0,0,18.8
11,Cam Skattebo,NYG,RB,7,DEN,16,60,3.8,0,6,3,34,1,0,0,18.4
12,Kyle Monangai,CHI,RB,7,NO,13,81,6.2,1,3,2,13,0,0,0,17.4
13,Rhamondre Stevenson,NE,RB,7,TEN,18,88,4.9,1,2,2,0,0,0,0,16.8
14,Brashard Smith,KC,RB,7,LV,14,39,2.8,0,5,5,42,0,0,0,13.1
15,De'Von Achane,MIA,RB,7,CLE,13,82,6.3,0,5,3,16,0,0,0,12.8
16,Woody Marks,HOU,RB,7,SEA,10,15,1.5,0,5,3,20,1,0,0,12.5
17,Isiah Pacheco,KC,RB,7,LV,15,57,3.8,1,2,1,-3,0,0,0,12.4
18,Tony Pollard,TEN,RB,7,NE,6,18,3.0,0,6,6,43,0,0,0,12.1
19,Chase Brown,CIN,RB,7,PIT,11,108,9.8,0,4,2,-8,0,0,0,12.0
20,Jordan Mason,MIN,RB,7,PHI,15,57,3.8,1,0,0,0,0,0,0,11.7
21,Tyrone Tracy Jr.,NYG,RB,7,DEN,9,46,5.1,1,0,0,0,0,0,0,10.6
22,Rico Dowdle,CAR,RB,7,NYJ,17,79,4.6,0,2,1,17,0,0,0,10.6
23,Bam Knight,ARI,RB,7,GB,14,57,4.1,0,4,3,7,0,0,0,9.4
24,J.K. Dobbins,DEN,RB,7,NYG,14,81,5.8,0,1,1,-1,0,0,0,9.0
25,Kyren Williams,LAR,RB,7,JAX,12,54,4.5,0,3,2,11,0,0,0,8.5
26,Rachaad White,TB,RB,7,DET,10,38,3.8,0,6,4,6,0,0,0,8.4
27,Chuba Hubbard,CAR,RB,7,NYJ,14,31,2.2,0,3,2,24,0,0,0,7.5
28,Kimani Vidal,LAC,RB,7,IND,9,20,2.2,0,5,4,15,0,0,0,7.5
29,RJ Harvey,DEN,RB,7,NYG,4,0,0.0,0,2,1,2,1,0,0,7.2
30,Chris Rodriguez Jr.,WAS,RB,7,DAL,3,12,4.0,1,0,0,0,0,0,0,7.2
31,Breece Hall,NYJ,RB,7,CAR,11,38,3.5,0,3,2,14,0,0,0,7.2
32,Tyjae Spears,TEN,RB,7,NE,5,22,4.4,0,4,3,18,0,0,0,7.0
33,Kenneth Walker III,SEA,RB,7,HOU,17,66,3.9,0,0,0,0,0,0,0,6.6
34,Travis Etienne Jr.,JAX,RB,7,LAR,8,44,5.5,0,3,1,11,0,0,0,6.5
35,Jeremy McNichols,WAS,RB,7,DAL,2,22,11.0,0,3,2,23,0,0,0,6.5
36,David Montgomery,DET,RB,7,TB,13,21,1.6,0,3,2,18,0,0,0,5.9
37,Alvin Kamara,NO,RB,7,CHI,11,28,2.5,0,3,3,1,0,0,0,5.9
38,Michael Carter,ARI,RB,7,GB,7,11,1.6,0,2,2,25,0,0,0,5.6
39,Blake Corum,LAR,RB,7,JAX,12,37,3.1,0,1,1,6,0,0,0,5.3
40,Saquon Barkley,PHI,RB,7,MIN,18,44,2.4,0,1,1,-2,0,0,0,5.2
41,Isaiah Davis,NYJ,RB,7,CAR,2,10,5.0,0,4,2,22,0,0,0,5.2
42,Jaydon Blue,DAL,RB,7,WAS,7,29,4.1,0,1,1,5,0,0,0,4.4
43,Ashton Jeanty,LV,RB,7,KC,6,21,3.5,0,1,1,13,0,0,0,4.4
44,Jacory Croskey-Merritt,WAS,RB,7,DAL,13,33,2.5,0,2,1,-1,0,0,0,4.2
45,Tyler Badie,DEN,RB,7,NYG,0,0,,0,2,2,19,0,0,0,3.9
46,Ameer Abdullah,IND,RB,7,LAC,2,19,9.5,0,1,1,8,0,0,0,3.7
47,Brian Robinson Jr.,SF,RB,7,ATL,9,36,4.0,0,0,0,0,0,0,0,3.6
48,Kenneth Gainwell,PIT,RB,7,CIN,3,14,4.7,0,2,2,1,0,0,0,3.5
49,Samaje Perine,CIN,RB,7,PIT,7,31,4.4,0,0,0,0,0,0,0,3.1
50,Jerome Ford,CLE,RB,7,MIA,1,0,0.0,0,2,2,10,0,0,0,3.0
51,Dylan Sampson,CLE,RB,7,MIA,3,8,2.7,0,1,1,9,0,0,0,2.7
52,Hassan Haskins,LAC,RB,7,IND,1,3,3.0,0,2,2,2,0,0,0,2.5
53,Emanuel Wilson,GB,RB,7,ARI,6,17,2.8,0,1,1,-2,0,0,0,2.5
54,Ollie Gordon II,MIA,RB,7,CLE,5,11,2.2,0,2,1,2,0,0,0,2.3
55,Bhayshul Tuten,JAX,RB,7,LAR,5,22,4.4,0,0,0,0,0,0,0,2.2
56,Nick Chubb,HOU,RB,7,SEA,5,16,3.2,0,3,1,-5,0,0,0,2.1
57,Tank Bigsby,PHI,RB,7,MIN,1,11,11.0,0,1,1,-1,0,0,0,2.0
58,Kyle Juszczyk,SF,FB,7,ATL,1,-2,-2.0,0,1,1,10,0,0,0,1.8
59,Kareem Hunt,KC,RB,7,LV,4,18,4.5,0,0,0,0,0,0,0,1.8
60,Terrell Jennings,NE,RB,7,TEN,5,18,3.6,0,0,0,0,0,0,0,1.8
61,Will Shipley,PHI,RB,7,MIN,0,0,,0,1,1,7,0,0,0,1.7
62,Sean Tucker,TB,RB,7,DET,1,4,4.0,0,1,1,2,0,0,0,1.6
63,Zavier Scott,MIN,RB,7,PHI,4,4,1.0,0,1,1,2,0,0,0,1.6
64,Tyler Allgeier,ATL,RB,7,SF,4,16,4.0,0,0,0,0,0,0,0,1.6
65,C.J. Ham,MIN,FB,7,PHI,0,0,,0,1,1,5,0,0,0,1.5
66,Dylan Laube,LV,RB,7,KC,2,3,1.5,0,1,1,1,0,0,0,1.4
67,LeQuint Allen Jr.,JAX,RB,7,LAR,0,0,,0,1,1,4,0,0,0,1.4
68,Hunter Luepke,DAL,RB,7,WAS,0,0,,0,1,1,3,0,0,0,1.3
69,Raheem Mostert,LV,RB,7,KC,0,0,,0,1,1,2,0,0,0,1.2
70,Roschon Johnson,CHI,RB,7,NO,1,11,11.0,0,0,0,0,0,0,0,1.1
71,Kendre Miller,NO,RB,7,CHI,1,7,7.0,0,0,0,0,0,0,0,0.7
72,TreVeyon Henderson,NE,RB,7,TEN,2,5,2.5,0,0,0,0,0,0,0,0.5
73,Devin Singletary,NYG,RB,7,DEN,2,2,1.0,0,0,0,0,0,0,0,0.2
74,Devin Neal,NO,RB,7,CHI,1,1,1.0,0,0,0,0,0,0,0,0.1
75,Travis Homer,CHI,RB,7,NO,0,0,,0,0,0,0,0,0,0,0.0
76,Ronnie Rivers,LAR,RB,7,JAX,0,0,,0,0,0,0,0,0,0,0.0
77,D'Ernest Johnson,ARI,RB,7,GB,1,0,0.0,0,0,0,0,0,0,0,0.0
78,Chris Brooks,GB,RB,7,ARI,0,0,,0,1,0,0,0,0,0,0.0
79,British Brooks,HOU,RB,7,SEA,0,0,,0,0,0,0,0,0,0,0.0
80,George Holani,SEA,RB,7,HOU,0,0,,0,0,0,0,0,0,0,0.0
81,Dare Ogunbowale,HOU,RB,7,SEA,0,0,,0,1,0,0,0,0,0,0.0
82,Brady Russell,SEA,FB,7,HOU,0,0,,0,0,0,0,0,0,0,0.0
83,Jacob Saylors,DET,RB,7,TB,0,0,,0,0,0,0,0,0,0,0.0
84,Malik Davis,DAL,RB,7,WAS,0,0,,0,0,0,0,0,0,0,0.0
85,Adam Prentice,DEN,FB,7,NYG,0,0,,0,1,0,0,0,0,0,0.0
86,Andrew Beck,NYJ,FB,7,CAR,0,0,,0,0,0,0,0,0,0,0.0
87,Craig Reynolds,DET,RB,7,TB,0,0,,0,0,0,0,0,0,0,0.0
88,Kene Nwangwu,NYJ,RB,7,CAR,0,0,,0,0,0,0,0,0,0,0.0
89,Trevor Etienne,CAR,RB,7,NYJ,0,0,,0,0,0,0,0,0,0,0.0
90,DJ Giddens,IND,RB,7,LAC,0,0,,0,0,0,0,0,0,0,0.0
91,Nyheim Hines,LAC,RB,7,IND,0,0,,0,0,0,0,0,0,0,0.0
92,Scott Matlock,LAC,FB,7,IND,0,0,,0,0,0,0,0,0,0,0.0
93,Jaylen Wright,MIA,RB,7,CLE,0,0,,0,0,0,0,0,0,0,0.0
94,Isaac Guerendo,SF,RB,7,ATL,0,0,,0,0,0,0,0,0,0,0.0
95,Alec Ingold,MIA,FB,7,CLE,0,0,,0,0,0,0,0,0,0,0.0
96,Jack Westover,NE,FB,7,TEN,0,0,,0,0,0,0,0,0,0,0.0
97,Julius Chestnut,TEN,RB,7,NE,0,0,,0,0,0,0,0,0,0,0.0
98,Tahj Brooks,CIN,RB,7,PIT,0,0,,0,0,0,0,0,0,0,0.0
1,Jonathan Taylor,IND,RB,8,TEN,12,153,12.8,2,2,2,21,1,0,0,37.4
2,James Cook,BUF,RB,8,CAR,19,216,11.4,2,0,0,0,0,0,0,33.6
3,Saquon Barkley,PHI,RB,8,NYG,14,150,10.7,1,5,4,24,1,0,0,33.4
4,Breece Hall,NYJ,RB,8,CIN,18,133,7.4,2,3,2,14,0,0,0,32.9
5,Chase Brown,CIN,RB,8,NYJ,12,73,6.1,1,3,3,32,1,0,0,25.5
6,RJ Harvey,DEN,RB,8,DAL,7,46,6.6,2,1,1,5,1,0,0,24.1
7,De'Von Achane,MIA,RB,8,ATL,18,67,3.7,0,7,5,24,1,0,0,20.1
8,Kimani Vidal,LAC,RB,8,MIN,23,117,5.1,1,2,1,10,0,0,0,19.7
9,Derrick Henry,BAL,RB,8,CHI,21,71,3.4,2,1,0,0,0,0,0,19.1
10,Javonte Williams,DAL,RB,8,DEN,13,41,3.2,2,2,1,8,0,0,0,17.9
11,Isaiah Davis,NYJ,RB,8,CIN,7,65,9.3,0,5,5,44,0,0,0,17.9
12,Tyjae Spears,TEN,RB,8,IND,9,59,6.6,1,3,3,23,0,0,0,17.2
13,Kareem Hunt,KC,RB,8,WAS,9,40,4.4,1,1,1,2,1,0,0,17.2
14,Samaje Perine,CIN,RB,8,NYJ,9,94,10.4,1,1,1,6,0,0,0,17.0
15,Woody Marks,HOU,RB,8,SF,11,62,5.6,0,4,4,49,0,0,0,15.1
16,D'Andre Swift,CHI,RB,8,BAL,11,45,4.1,1,2,2,26,0,0,0,15.1
17,J.K. Dobbins,DEN,RB,8,DAL,15,111,7.4,0,2,2,10,0,0,0,14.1
18,Ollie Gordon II,MIA,RB,8,ATL,10,46,4.6,0,1,1,20,1,0,0,13.6
19,Josh Jacobs,GB,RB,8,PIT,13,33,2.5,1,3,3,12,0,0,0,13.5
20,Jeremy McNichols,WAS,RB,8,KC,1,4,4.0,0,6,5,64,0,0,0,11.8
21,Emanuel Wilson,GB,RB,8,PIT,11,61,5.5,0,4,3,26,0,1,0,11.7
22,Tank Bigsby,PHI,RB,8,NYG,9,104,11.6,0,0,0,0,0,0,0,10.4
23,Sean Tucker,TB,RB,8,NO,12,42,3.5,1,0,0,0,0,1,0,10.2
24,Cam Skattebo,NYG,RB,8,PHI,3,12,4.0,0,2,1,18,1,0,0,10.0
25,Christian McCaffrey,SF,RB,8,HOU,8,25,3.1,0,6,3,43,0,0,0,9.8
26,Chuba Hubbard,CAR,RB,8,BUF,12,34,2.8,1,1,0,0,0,0,0,9.4
27,Tyler Allgeier,ATL,RB,8,MIA,4,4,1.0,1,2,2,10,0,0,0,9.4
28,Jaylen Warren,PIT,RB,8,GB,13,62,4.8,0,3,2,11,0,0,0,9.3
29,Nick Chubb,HOU,RB,8,SF,17,56,3.3,0,2,2,13,0,0,0,8.9
30,Rachaad White,TB,RB,8,NO,13,35,2.7,0,2,2,26,0,0,0,8.1
31,Dylan Sampson,CLE,RB,8,NE,3,0,0.0,0,6,5,29,0,0,0,7.9
32,Tyrone Tracy Jr.,NYG,RB,8,PHI,10,39,3.9,0,3,2,14,0,0,0,7.3
33,Alvin Kamara,NO,RB,8,TB,6,21,3.5,0,2,2,24,0,0,0,6.5
34,Tony Pollard,TEN,RB,8,IND,11,44,4.0,0,2,1,9,0,0,0,6.3
35,Rhamondre Stevenson,NE,RB,8,CLE,14,34,2.4,0,2,1,15,0,0,0,5.9
36,Isiah Pacheco,KC,RB,8,WAS,12,58,4.8,0,0,0,0,0,0,0,5.8
37,Bijan Robinson,ATL,RB,8,MIA,9,25,2.8,0,3,3,23,0,1,1,5.8
38,TreVeyon Henderson,NE,RB,8,CLE,10,75,7.5,0,0,0,0,0,1,1,5.5
39,Rico Dowdle,CAR,RB,8,BUF,8,54,6.8,0,0,0,0,0,0,0,5.4
40,Aaron Jones Sr.,MIN,RB,8,LAC,5,15,3.0,0,4,2,15,0,0,0,5.0
41,Quinshon Judkins,CLE,RB,8,NE,9,19,2.1,0,3,3,-2,0,0,0,4.7
42,Zavier Scott,MIN,RB,8,LAC,2,16,8.0,0,2,2,8,0,0,0,4.4
43,Keaton Mitchell,BAL,RB,8,CHI,4,43,10.8,0,0,0,0,0,0,0,4.3
44,Devin Neal,NO,RB,8,TB,0,0,,0,3,3,11,0,0,0,4.1
45,Jaylen Wright,MIA,RB,8,ATL,9,28,3.1,0,1,1,0,0,0,0,3.8
46,Devin Singletary,NYG,RB,8,PHI,2,0,0.0,0,1,1,28,0,0,0,3.8
47,Kenneth Gainwell,PIT,RB,8,GB,5,31,6.2,0,2,2,4,0,1,1,3.5
48,Jaret Patterson,LAC,RB,8,MIN,11,30,2.7,0,0,0,0,0,0,0,3.0
49,Jaydon Blue,DAL,RB,8,DEN,8,29,3.6,0,0,0,0,0,1,0,2.9
50,Dare Ogunbowale,HOU,RB,8,SF,1,9,9.0,0,1,1,8,0,0,0,2.7
51,Jacory Croskey-Merritt,WAS,RB,8,KC,9,25,2.8,0,1,0,0,0,0,0,2.5
52,Kyle Monangai,CHI,RB,8,BAL,7,24,3.4,0,0,0,0,0,0,0,2.4
53,Andrew Beck,NYJ,FB,8,CIN,0,0,,0,1,1,9,0,0,0,1.9
54,Ameer Abdullah,IND,RB,8,TEN,2,5,2.5,0,1,1,3,0,0,0,1.8
55,Trevor Etienne,CAR,RB,8,BUF,4,16,4.0,0,0,0,0,0,0,0,1.6
56,Jordan Mason,MIN,RB,8,LAC,4,3,0.8,0,1,1,3,0,0,0,1.6
57,Ray Davis,BUF,RB,8,CAR,9,16,1.8,0,1,0,0,0,0,0,1.6
58,Terrell Jennings,NE,RB,8,CLE,2,15,7.5,0,0,0,0,0,0,0,1.5
59,Kyle Juszczyk,SF,FB,8,HOU,0,0,,0,2,1,4,0,0,0,1.4
60,Nathan Carter,ATL,RB,8,MIA,2,14,7.0,0,0,0,0,0,0,0,1.4
61,Josh Williams,TB,RB,8,NO,4,11,2.8,0,0,0,0,0,0,0,1.1
62,Alec Ingold,MIA,FB,8,ATL,0,0,,0,1,1,0,0,0,0,1.0
63,Jerome Ford,CLE,RB,8,NE,0,0,,0,2,1,-1,0,0,0,0.9
64,Brashard Smith,KC,RB,8,WAS,3,8,2.7,0,0,0,0,0,1,0,0.8
65,Ty Johnson,BUF,RB,8,CAR,4,6,1.5,0,0,0,0,0,0,0,0.6
66,Tyler Badie,DEN,RB,8,DAL,1,6,6.0,0,0,0,0,0,0,0,0.6
67,Julius Chestnut,TEN,RB,8,IND,2,5,2.5,0,0,0,0,0,0,0,0.5
68,Malik Davis,DAL,RB,8,DEN,2,3,1.5,0,0,0,0,0,0,0,0.3
69,Hunter Luepke,DAL,RB,8,DEN,1,2,2.0,0,0,0,0,0,0,0,0.2
70,Justice Hill,BAL,RB,8,CHI,1,2,2.0,0,0,0,0,0,0,0,0.2
71,Will Shipley,PHI,RB,8,NYG,3,2,0.7,0,0,0,0,0,0,0,0.2
72,Tyler Goodson,IND,RB,8,TEN,2,2,1.0,0,0,0,0,0,0,0,0.2
73,Chris Rodriguez Jr.,WAS,RB,8,KC,1,2,2.0,0,0,0,0,0,0,0,0.2
74,Jack Westover,NE,FB,8,CLE,0,0,,0,0,0,0,0,0,0,0.0
75,Reggie Gilliam,BUF,FB,8,CAR,0,0,,0,0,0,0,0,0,0,0.0
76,Chris Brooks,GB,RB,8,PIT,0,0,,0,0,0,0,0,0,0,0.0
77,Adam Prentice,DEN,FB,8,DAL,0,0,,0,0,0,0,0,0,0,0.0
78,Scott Matlock,LAC,FB,8,MIN,0,0,,0,0,0,0,0,0,0,0.0
79,British Brooks,HOU,RB,8,SF,0,0,,0,0,0,0,0,0,0,0.0
80,Brian Robinson Jr.,SF,RB,8,HOU,0,0,,0,0,0,0,0,0,0,0.0
81,Khalil Herbert,NYJ,RB,8,CIN,0,0,,0,0,0,0,0,0,0,0.0
82,Tahj Brooks,CIN,RB,8,NYJ,0,0,,0,0,0,0,0,0,0,0.0
83,Dameon Pierce,HOU,RB,8,SF,0,0,,0,0,0,0,0,0,0,0.0
84,Patrick Ricard,BAL,FB,8,CHI,0,0,,0,0,0,0,0,0,0,0.0
85,Isaac Guerendo,SF,RB,8,HOU,0,0,,0,0,0,0,0,0,0,0.0
86,Travis Homer,CHI,RB,8,BAL,0,0,,0,0,0,0,0,0,0,0.0
87,Rasheen Ali,BAL,RB,8,CHI,0,0,,0,0,0,0,0,0,0,0.0
88,Nyheim Hines,LAC,RB,8,MIN,2,-2,-1.0,0,0,0,0,0,0,0,-0.2
1,Christian McCaffrey,SF,RB,9,NYG,28,106,3.8,1,6,5,67,1,0,0,34.3
2,Rico Dowdle,CAR,RB,9,GB,25,130,5.2,2,3,2,11,0,0,0,28.1
3,Kyle Monangai,CHI,RB,9,CIN,26,176,6.8,0,5,3,22,0,0,0,22.8
4,Josh Jacobs,GB,RB,9,CAR,17,87,5.1,1,5,4,13,0,0,0,20.0
5,Ashton Jeanty,LV,RB,9,JAX,13,42,3.2,0,5,5,47,1,0,0,19.9
6,Chase Brown,CIN,RB,9,CHI,11,37,3.4,0,14,8,75,0,0,0,19.2
7,Bijan Robinson,ATL,RB,9,NE,12,46,3.8,0,10,8,50,0,0,0,17.6
8,Kyren Williams,LAR,RB,9,NO,25,114,4.6,1,0,0,0,0,0,0,17.4
9,Jaylen Warren,PIT,RB,9,IND,16,31,1.9,2,2,2,-2,0,0,0,16.9
10,De'Von Achane,MIA,RB,9,BAL,14,67,4.8,0,10,6,39,0,0,0,16.6
11,RJ Harvey,DEN,RB,9,HOU,2,5,2.5,0,5,5,51,1,0,0,16.6
12,Travis Etienne Jr.,JAX,RB,9,LV,22,84,3.8,0,5,5,31,0,1,0,16.5
13,James Cook,BUF,RB,9,KC,27,114,4.2,0,1,1,11,0,0,0,13.5
14,Derrick Henry,BAL,RB,9,MIA,19,119,6.3,0,1,1,2,0,0,0,13.1
15,TreVeyon Henderson,NE,RB,9,ATL,14,55,3.9,0,6,4,32,0,0,0,12.7
16,Kareem Hunt,KC,RB,9,BUF,11,49,4.5,1,2,1,6,0,0,0,12.5
17,Chris Rodriguez Jr.,WAS,RB,9,SEA,12,65,5.4,1,0,0,0,0,0,0,12.5
18,Aaron Jones Sr.,MIN,RB,9,DET,9,78,8.7,0,2,2,20,0,0,0,11.8
19,Terrell Jennings,NE,RB,9,ATL,11,35,3.2,1,1,1,9,0,0,0,11.4
20,Brian Robinson Jr.,SF,RB,9,NYG,5,53,10.6,1,0,0,0,0,0,0,11.3
21,David Montgomery,DET,RB,9,MIN,11,40,3.6,1,4,2,10,0,1,1,11.0
22,Ty Johnson,BUF,RB,9,KC,2,8,4.0,1,2,2,12,0,0,0,10.0
23,Brittain Brown,CHI,RB,9,CIN,5,37,7.4,1,1,0,0,0,0,0,9.7
24,Bhayshul Tuten,JAX,RB,9,LV,9,29,3.2,1,1,1,-3,0,0,0,9.6
25,Tyjae Spears,TEN,RB,9,LAC,7,26,3.7,0,3,3,36,0,0,0,9.2
26,Emari Demercado,ARI,RB,9,DAL,14,79,5.6,0,1,1,-1,0,0,0,8.8
27,Kenneth Walker III,SEA,RB,9,WAS,11,42,3.8,0,2,2,19,0,0,0,8.1
28,Tony Pollard,TEN,RB,9,LAC,10,56,5.6,0,2,1,12,0,0,0,7.8
29,Jonathan Taylor,IND,RB,9,PIT,14,45,3.2,0,2,2,12,0,0,0,7.7
30,Kenneth Gainwell,PIT,RB,9,IND,3,-1,-0.3,0,5,4,35,0,0,0,7.4
31,Javonte Williams,DAL,RB,9,ARI,15,83,5.5,0,1,1,0,0,1,1,7.3
32,Scott Matlock,LAC,FB,9,TEN,0,0,,0,1,1,2,1,0,0,7.2
33,Devin Singletary,NYG,RB,9,SF,8,43,5.4,0,2,2,8,0,0,0,7.1
34,J.K. Dobbins,DEN,RB,9,HOU,15,61,4.1,0,1,1,-2,0,0,0,6.9
35,Tyrone Tracy Jr.,NYG,RB,9,SF,5,18,3.6,0,4,3,19,0,0,0,6.7
36,Bam Knight,ARI,RB,9,DAL,9,27,3.0,0,2,2,20,0,0,0,6.7
37,Blake Corum,LAR,RB,9,NO,13,58,4.5,0,0,0,0,0,0,0,5.8
38,Jahmyr Gibbs,DET,RB,9,MIN,9,25,2.8,0,3,3,3,0,0,0,5.8
39,Zach Charbonnet,SEA,RB,9,WAS,8,25,3.1,0,1,1,21,0,0,0,5.6
40,Jacory Croskey-Merritt,WAS,RB,9,SEA,12,38,3.2,0,1,1,3,0,0,0,5.1
41,Jordan Mason,MIN,RB,9,DET,10,36,3.6,0,1,1,1,0,0,0,4.7
42,Chris Brooks,GB,RB,9,CAR,0,0,,0,2,2,24,0,0,0,4.4
43,Jaret Patterson,LAC,RB,9,TEN,9,44,4.9,0,0,0,0,0,0,0,4.4
44,Justice Hill,BAL,RB,9,MIA,1,2,2.0,0,2,2,13,0,0,0,3.5
45,Nick Chubb,HOU,RB,9,DEN,11,34,3.1,0,0,0,0,0,0,0,3.4
46,Kimani Vidal,LAC,RB,9,TEN,12,30,2.5,0,1,0,0,0,1,0,3.0
47,Keaton Mitchell,BAL,RB,9,MIA,4,11,2.8,0,1,1,7,0,0,0,2.8
48,Emanuel Wilson,GB,RB,9,CAR,6,16,2.7,0,2,1,1,0,0,0,2.7
49,Woody Marks,HOU,RB,9,DEN,10,27,2.7,0,3,0,0,0,0,0,2.7
50,Tyler Badie,DEN,RB,9,HOU,0,0,,0,3,2,6,0,0,0,2.6
51,Raheem Mostert,LV,RB,9,JAX,0,0,,0,1,1,14,0,0,0,2.4
52,Kaleb Johnson,PIT,RB,9,IND,1,4,4.0,0,1,1,9,0,0,0,2.3
53,Devin Neal,NO,RB,9,LAR,3,11,3.7,0,1,1,1,0,0,0,2.2
54,Kyle Juszczyk,SF,FB,9,NYG,0,0,,0,2,1,12,0,0,0,2.2
55,LeQuint Allen Jr.,JAX,RB,9,LV,1,10,10.0,0,1,1,1,0,0,0,2.1
56,Ollie Gordon II,MIA,RB,9,BAL,2,6,3.0,0,1,1,3,0,0,0,1.9
57,Tyler Goodson,IND,RB,9,PIT,0,0,,0,2,1,8,0,0,0,1.8
58,Chuba Hubbard,CAR,RB,9,GB,5,17,3.4,0,1,0,0,0,0,0,1.7
59,Ameer Abdullah,IND,RB,9,PIT,1,3,3.0,0,1,1,2,0,0,0,1.5
60,Dare Ogunbowale,HOU,RB,9,DEN,0,0,,0,1,1,2,0,0,0,1.2
61,George Holani,SEA,RB,9,WAS,3,9,3.0,0,0,0,0,0,0,0,0.9
62,Alvin Kamara,NO,RB,9,LAR,6,14,2.3,0,3,1,3,0,1,1,0.7
63,Brashard Smith,KC,RB,9,BUF,3,7,2.3,0,1,0,0,0,0,0,0.7
64,Tyler Allgeier,ATL,RB,9,NE,2,6,3.0,0,0,0,0,0,0,0,0.6
65,Clyde Edwards-Helaire,KC,RB,9,BUF,2,5,2.5,0,0,0,0,0,0,0,0.5
66,Samaje Perine,CIN,RB,9,CHI,1,5,5.0,0,0,0,0,0,0,0,0.5
67,Malik Davis,DAL,RB,9,ARI,1,3,3.0,0,0,0,0,0,0,0,0.3
68,Adam Prentice,DEN,FB,9,HOU,1,2,2.0,0,0,0,0,0,0,0,0.2
69,Tahj Brooks,CIN,RB,9,CHI,1,1,1.0,0,0,0,0,0,0,0,0.1
70,Brady Russell,SEA,FB,9,WAS,0,0,,0,0,0,0,0,0,0,0.0
